station,dst_score,total_flow,Latitude,Longitude
1205135,5.537783925945019,2509.8214285714284,33.73489,-117.817068
1205139,7.036023522016478,2736.178571428572,33.737386,-117.824499
1205152,5.512634737692754,2627.3214285714284,33.738115,-117.825811
1205157,6.557098942389867,2983.5714285714284,33.739183,-117.829214
1205165,5.1881511598782675,2355.714285714286,33.740283,-117.832416
1205166,4.391841157511766,1992.357142857143,33.740098,-117.832494
1205168,4.2776335363841635,2133.8571428571427,33.741403,-117.835585
1205169,4.877419385258494,2241.964285714286,33.741219,-117.835743
1205171,0.36495552283286714,161.46428571428572,33.742605,-117.838695
1205173,0.37734947247903866,119.03571428571428,33.742378,-117.839015
1205175,5.930377773947346,3047.214285714286,33.744413,-117.841283
1205182,6.445781845730902,2939.785714285714,33.745553,-117.842538
1205189,6.421148388361844,2916.6071428571427,33.749928,-117.844652
1205193,5.611546238033031,2941.1071428571427,33.750124,-117.844061
1205198,0.7411844419946916,170.71428571428572,33.751759,-117.846535
1205200,6.795432689124869,3101.178571428572,33.751759,-117.846535
1205204,6.2530768447832195,3256.5,33.752049,-117.845939
1205211,6.788055008833194,3100.3214285714284,33.753388,-117.849326
1205215,6.023450124748894,3174.1428571428573,33.753753,-117.848788
1205225,9.736980437991177,7794.607142857143,33.754689,-117.850781
1205230,6.33059916090111,2953.428571428572,33.755475,-117.853795
1205246,6.364990242543851,3030.285714285714,33.757943,-117.859225
1205262,6.116165322910405,3185.8214285714284,33.760465,-117.862379
1205269,5.865389768793713,3300.535714285714,33.761599,-117.863369
1205276,5.9906352160381395,2865.75,33.766429,-117.866976
1205286,4.728596032020749,2436.464285714286,33.768742,-117.868373
1205290,6.0100924015592225,3434.678571428572,33.76901,-117.86784
1205297,4.921197675198266,2549.25,33.770032,-117.869238
1205303,5.658812415541298,2872.214285714286,33.776455,-117.873886
1205310,3.687097154674744,1944.071428571429,33.776289,-117.874337
1205320,4.165331140459492,2485.0,33.781151,-117.878226
1205324,5.0284220358262335,3024.035714285714,33.779824,-117.87776
1205330,3.6592683608943535,2035.428571428572,33.782039,-117.879468
1205335,4.10767539390089,2105.178571428572,33.781682,-117.880014
1205341,4.574586389917601,2428.8571428571427,33.790771,-117.888724
1205349,5.2446542277202655,2707.5714285714284,33.784761,-117.883653
1205353,0.5807821592795848,349.7857142857143,33.784761,-117.883653
1205364,5.304374098308751,2926.6428571428573,33.791651,-117.890222
1205373,0.8664346503718994,351.7857142857143,33.789689,-117.887536
1205375,5.029396271072758,2633.964285714286,33.789689,-117.887536
1205380,5.145364261876123,2884.785714285714,33.795663,-117.893833
1205384,6.941905910783233,4050.857142857143,33.79536,-117.894336
1205395,5.48514858713144,3152.3571428571427,33.802101,-117.901359
1205406,0.5638869589588213,199.5,33.805074,-117.903814
1205409,3.921877308112684,2121.535714285714,33.805074,-117.903814
1205421,4.971172364304586,2567.285714285714,33.804788,-117.904254
1205432,4.4366876941983175,2437.3571428571427,33.815354,-117.91505399999998
1205440,5.12691610732369,2474.6428571428573,33.816263,-117.916397
1205452,4.63040364641354,2650.428571428572,33.818891,-117.918657
1205463,5.2283901779789845,2385.3214285714284,33.82198,-117.922328
1205471,0.5608292182977147,206.6071428571429,33.823323,-117.923123
1205473,5.097178532529685,2975.964285714286,33.823323,-117.923123
1205478,5.4840777947766,2616.1071428571427,33.827601,-117.927279
1205482,0.5712662280801556,189.03571428571428,33.827601,-117.927279
1205493,5.120472001555823,3351.6428571428573,33.832016,-117.931513
1205508,5.01559288451298,2244.214285714286,33.8365,-117.943178
1205517,5.894224223877664,4172.535714285715,33.836731,-117.943038
1205528,6.124869813493411,3885.857142857143,33.840124,-117.949259
1205532,5.667426889847602,2786.3571428571427,33.839851,-117.949454
1205541,5.380632851277567,2741.0,33.843443,-117.95594199999998
1205553,4.61503292823035,3041.964285714286,33.845442,-117.958388
1205562,4.92250332401392,3171.3571428571427,33.847549,-117.962444
1205567,4.10485503991459,2532.464285714286,33.850294,-117.968011
1205572,5.834856613342631,2676.285714285714,33.85001,-117.968231
1205583,5.120256585880603,2406.8928571428573,33.853961,-117.97494
1205590,4.498000511121527,3371.3571428571427,33.854226,-117.974766
1205607,4.173306337033154,2520.178571428572,33.859271,-117.98502999999998
1205612,3.380392038850776,1748.392857142857,33.859063,-117.985205
1205623,3.7592657018709836,2357.3214285714284,33.863248,-117.991902
1205627,4.69187546487987,2386.1071428571427,33.862901,-117.992155
1205632,3.915485928828396,2124.0714285714284,33.865235,-117.996273
1205636,5.20289917824625,4111.25,33.865195,-117.995907
1205658,3.5931869085020884,2293.8571428571427,33.867724,-118.00058
1205668,4.08348213291237,2266.5714285714284,33.872567,-118.009266
1205680,4.912256225153683,3132.464285714286,33.874466,-118.011177
1208365,0.448276977130099,13.642857142857142,33.738115,-117.825811
1208537,0.7492926411240434,231.2142857142857,33.73489,-117.817068
1208955,0.5298321295158218,205.0,33.654255,-117.74294
1208962,0.7434662725504467,234.78571428571428,33.737856,-117.825947
1208975,0.7292743961166709,214.32142857142856,33.739183,-117.829214
1208976,4.449649539025187,1912.107142857143,33.738432,-117.827716
1208977,1.2986907660263292,563.4285714285714,33.738432,-117.827716
1208989,0.46345991645327195,197.8928571428572,33.740283,-117.832416
1208993,0.7900002099767444,243.75,33.740098,-117.832494
1209011,0.7247383128334407,213.3928571428572,33.741403,-117.835585
1209014,0.8262329918294452,255.25,33.741219,-117.835743
1209693,0.7210488646109788,206.0,33.745655,-117.842095
1209694,0.8484225872813131,260.25,33.745553,-117.842538
1209727,0.7318747436020608,211.0,33.750124,-117.844061
1209728,0.9036786971526776,270.0357142857143,33.749928,-117.844652
1209746,1.257912259138985,377.07142857142856,33.752049,-117.845939
1209764,1.2455662161687113,408.4285714285714,33.755834,-117.85344
1209779,1.3652939351462476,392.1071428571428,33.756108,-117.855324
1209826,0.7811113197844163,294.17857142857144,33.757943,-117.859225
1209931,1.1267464003629717,320.6428571428572,33.760465,-117.862379
1209950,1.2064292013484925,335.75,33.766429,-117.866976
1209951,1.1231930426951744,537.5,33.766579,-117.866456
1209965,2.891551147724318,2203.214285714286,33.76901,-117.86784
1209967,1.4042638895859334,554.75,33.768742,-117.868373
1210000,2.2019577766542184,1229.321428571429,33.770032,-117.869238
1210004,3.25732542536179,2331.0,33.770299,-117.868723
1210011,2.2021774664881186,955.5714285714286,33.773944,-117.871893
1210014,5.369651265882826,4031.785714285714,33.773768,-117.872316
1210031,1.1860520211101495,318.42857142857144,33.776289,-117.874337
1210034,1.1219772232160445,330.07142857142856,33.781151,-117.878226
1210036,1.143444185200722,301.82142857142856,33.780805,-117.87889699999998
1210059,0.559007091293908,136.75,33.468032,-117.671714
1210061,0.44844239592549556,97.35714285714286,33.475073,-117.674271
1210063,1.0563079049415462,361.1071428571428,33.481685,-117.669596
1210066,0.5464451064854807,119.03571428571428,33.489561,-117.663255
1210069,0.5898211635334764,134.78571428571428,33.503727,-117.658585
1210071,0.6158278869508484,154.39285714285714,33.52247,-117.666382
1210073,0.5772978585392651,174.0,33.548817,-117.672686
1210075,0.5772978585392651,174.0,33.558096,-117.672848
1210078,0.5772978585392651,174.0,33.560549,-117.672791
1210081,0.7224077084911861,178.28571428571428,33.578849,-117.67162
1210083,0.5772978585392651,174.0,33.582052,-117.67157
1210085,0.5772978585392651,174.0,33.597861,-117.676059
1210087,0.5772978585392651,174.0,33.599252,-117.678685
1210089,0.5772978585392651,174.0,33.604242,-117.68984
1210103,0.5772978585392651,174.0,33.613883,-117.706467
1210106,0.23488233984533938,91.71428571428572,33.616112,-117.70901
1210115,0.5772978585392651,174.0,33.621929,-117.714379
1210121,0.5772978585392651,174.0,33.621819,-117.714838
1210141,4.441248820609567,1744.821428571429,33.496001,-117.659442
1210255,0.9771713861287635,307.57142857142856,33.635959,-117.728446
1210270,0.9325388120884958,223.25,33.631998,-117.724216
1210272,1.0130476474237444,284.2142857142857,33.631888,-117.724695
1210305,1.290849943243846,528.8214285714286,33.627286,-117.719875
1210322,1.2349906381369518,634.2857142857143,33.614654,-117.707825
1210326,0.9874931737483302,255.6428571428572,33.628454,-117.720919
1210340,0.9567822777929532,304.4642857142857,33.612561,-117.705361
1210368,0.5953395541736741,182.57142857142856,33.602645,-117.687691
1210841,2.9892110171284525,1310.071428571429,33.408425,-117.599923
1210856,3.1923094185397933,1363.7857142857142,33.416348,-117.603827
1210872,3.6285157347514994,1488.7142857142858,33.424652,-117.609039
1210882,2.9510939625353285,1478.2142857142858,33.437336,-117.619943
1210895,3.0550526207677944,1248.857142857143,33.457014,-117.653153
1210908,2.6418405588162948,899.5,33.43749,-117.619773
1210909,3.9646068876324656,1801.142857142857,33.432273,-117.615724
1210925,0.9495523035558914,444.9285714285714,33.496001,-117.659442
1210926,3.8405897186486673,1331.821428571429,33.495938,-117.659127
1210927,0.5716347396283961,125.28571428571428,33.495938,-117.659127
1210972,4.30178336091433,1569.7142857142858,33.5093,-117.661127
1210973,0.5870858131260429,195.1428571428572,33.5093,-117.661127
1210974,4.26478149339959,1373.392857142857,33.50939,-117.660803
1210975,0.5786808466101103,137.46428571428572,33.50939,-117.660803
1210991,4.557687652200885,1572.25,33.513534,-117.662568
1210992,0.5870441105069195,204.67857142857144,33.513534,-117.662568
1210993,4.3724658685087405,1429.107142857143,33.513441,-117.662905
1210994,0.5954808641185719,145.25,33.513441,-117.662905
1211075,4.23433789140781,1498.5,33.475102,-117.674584
1211087,0.5772978585392651,174.0,33.526418,-117.668912
1211088,0.5772978585392651,174.0,33.526621,-117.66866
1211095,0.5768811701929271,144.60714285714286,33.53247,-117.674488
1211096,0.6189311515104434,200.9642857142857,33.53231,-117.674919
1211107,5.10008899328756,1924.2857142857144,33.537513,-117.674416
1211108,0.5835188798332038,141.42857142857142,33.537513,-117.674416
1211117,1.0473203788499477,450.0,33.629553,-117.721491
1211133,0.9300731046328017,221.17857142857144,33.636144,-117.72806
1211177,0.5772978585392651,174.0,33.597607,-117.67615
1211182,0.5772978585392651,174.0,33.595354,-117.673779
1211183,0.5772978585392651,174.0,33.604617,-117.69087
1211623,3.1215800731024625,1254.678571428571,33.467211,-117.670554
1211801,0.5772978585392651,174.0,33.556667,-117.673131
1211816,3.5245263871112438,1546.178571428571,33.545217,-117.673404
1211818,0.5772978585392651,174.0,33.545217,-117.673404
1211829,3.166289351146686,1287.0357142857142,33.539447,-117.674695
1211830,0.5772978585392651,174.0,33.539447,-117.674695
1211846,0.5877331289198986,199.4642857142857,33.517588,-117.664664
1211851,0.5772978585392651,174.0,33.581316,-117.671925
1211852,0.5772978585392651,174.0,33.577397,-117.671983
1211853,2.3414586996437334,1216.642857142857,33.643978,-117.734722
1211854,0.5772978585392651,174.0,33.643978,-117.734722
1211856,0.5772978585392651,174.0,33.644068,-117.734444
1212001,4.200932639578388,2232.035714285714,33.803764,-117.902246
1212013,0.7032564986587783,233.7142857142857,33.782887,-117.880773
1212014,0.6326136121320233,233.42857142857144,33.782529,-117.881218
1212046,1.6245011372901557,499.1428571428572,33.753388,-117.849326
1212047,1.3047943774824624,400.9642857142857,33.753753,-117.848788
1212094,5.0584681763932275,2683.0,33.793517,-117.892284
1212115,4.724011241402038,2482.464285714286,33.806644,-117.905829
1212116,5.188365069327565,2511.25,33.806478,-117.906207
1212142,0.737795746181368,324.0,33.785047,-117.88317399999998
1212147,0.9835656528859449,318.82142857142856,33.793517,-117.892284
1212149,0.5976336578162003,204.0,33.802101,-117.901359
1212150,0.5711508225582106,202.67857142857144,33.803764,-117.902246
1212179,0.6368659598902293,248.9642857142857,33.815354,-117.91505399999998
1212184,0.6215508737531591,209.03571428571428,33.816263,-117.916397
1212190,0.5777402434946955,189.6428571428572,33.818669,-117.918922
1212191,0.6199281659484993,232.9642857142857,33.818891,-117.918657
1212195,0.5720798703999924,189.78571428571428,33.82198,-117.922328
1212216,5.091206362702891,2685.785714285714,33.811147,-117.910643
1212217,0.5772978585392651,174.0,33.811147,-117.910643
1212218,6.162200041244564,3113.428571428572,33.810933,-117.910895
1212219,0.5772978585392651,174.0,33.810933,-117.910895
1212224,1.7291108176099124,674.0357142857143,33.806644,-117.905829
1212225,0.6314487247067296,219.9642857142857,33.806478,-117.906207
1212230,0.9480300567428815,574.0357142857143,33.804788,-117.904254
1212236,1.567762026909868,763.8571428571429,33.791651,-117.890222
1212247,0.6039805783871093,301.10714285714283,33.795663,-117.893833
1212249,3.205667052109106,2596.714285714286,33.79536,-117.894336
1212265,0.5906494007688211,213.3571428571429,33.822186,-117.92205
1212268,0.6930743317039852,230.8571428571429,33.790771,-117.888724
1212565,0.6119660056312776,334.5357142857143,33.845442,-117.958388
1212578,0.6116876214823113,295.7857142857143,33.840124,-117.949259
1212579,0.9816423746197169,337.0,33.839851,-117.949454
1212588,4.664765883333577,3083.5,33.843721,-117.955716
1212594,1.1084734360195376,650.5357142857143,33.843443,-117.95594199999998
1212595,0.6046754977006339,295.2857142857143,33.843721,-117.955716
1212609,0.668857057514782,399.6071428571428,33.847549,-117.962444
1212610,0.5498337719339921,184.2142857142857,33.847169,-117.96276
1212611,5.205650174274354,2370.0,33.847169,-117.96276
1212627,0.6099137394918236,282.17857142857144,33.832016,-117.931513
1212644,0.6660267646030652,195.4642857142857,33.834594,-117.938264
1212645,4.55278676012855,2112.75,33.834594,-117.938264
1212648,0.6169615020308894,297.4642857142857,33.834815,-117.938078
1212649,4.8073535372728085,3144.178571428572,33.834815,-117.938078
1212661,0.663706698788857,194.75,33.832791,-117.933068
1212662,5.182562080043751,2304.714285714286,33.832791,-117.933068
1212672,1.0061113135887811,621.4285714285714,33.850294,-117.968011
1212673,0.5510641689980003,183.6071428571429,33.85001,-117.968231
1212689,1.586720470666898,1192.0357142857142,33.836731,-117.943038
1212690,0.6191218104099971,185.03571428571428,33.8365,-117.943178
1213215,3.5021988595834,1175.642857142857,33.445434,-117.631445
1213229,3.132532183712293,1261.892857142857,33.445303,-117.631557
1213417,0.5426497257821489,180.57142857142856,33.853961,-117.97494
1213418,0.5999573111363736,332.10714285714283,33.854226,-117.974766
1213525,0.5772978585392651,174.0,33.60972,-117.70083
1213526,0.593173017430012,304.07142857142856,33.609505,-117.700998
1213527,6.879768381085679,3437.1428571428573,33.60972,-117.70083
1213528,6.903949360862953,3215.0714285714284,33.609505,-117.700998
1213568,1.0884224742070927,443.2142857142857,33.569099,-117.671844
1213569,0.5772978585392651,174.0,33.569098,-117.67216
1213570,4.231668011632971,1492.2142857142858,33.569099,-117.671844
1213571,2.978474981503186,1315.321428571429,33.569098,-117.67216
1213699,4.349247599447497,1932.25,33.588522,-117.671829
1213700,3.7443943688011294,1402.25,33.588603,-117.671484
1213706,0.5772978585392651,174.0,33.588522,-117.671829
1213708,0.5772978585392651,174.0,33.588603,-117.671484
1214005,2.9028556919455326,1971.392857142857,33.855211,-117.976025
1214006,3.1621833599994336,1646.392857142857,33.854882,-117.976235
1214007,0.714957929253874,395.7857142857143,33.855211,-117.976025
1214008,0.28936401013453594,140.60714285714286,33.854882,-117.976235
1216408,0.3795518000120433,195.17857142857144,33.865235,-117.996273
1216409,0.5165716272665669,236.1071428571429,33.865349,-117.996199
1216485,0.5068877112396911,240.28571428571428,33.863248,-117.991902
1216486,0.48571516358719397,239.6428571428572,33.862901,-117.992155
1216505,4.534455118603965,2760.428571428572,33.860615,-117.987649
1216506,3.8965282649420527,2044.821428571429,33.860447,-117.98777699999998
1216507,0.5090256454838068,248.1428571428572,33.860615,-117.987649
1216508,0.39632055915173353,200.8928571428572,33.860447,-117.98777699999998
1216517,0.3584285166396319,211.03571428571428,33.859271,-117.98502999999998
1216518,0.29138300002100376,142.82142857142858,33.859063,-117.985205
1216530,4.489874659867968,2382.75,33.869887,-118.005145
1216532,0.2971726036673891,158.75,33.869887,-118.005145
1216538,3.6407414031483776,2455.75,33.870031,-118.005021
1216545,0.8463427479557019,355.6428571428572,33.870031,-118.005021
1216566,0.5772978585392651,174.0,33.872567,-118.009266
1216582,0.5772978585392651,174.0,33.867724,-118.00058
1216589,4.473065669895645,2367.964285714286,33.867596,-118.000667
1216591,0.3413814735075064,176.64285714285714,33.867596,-118.000667
1218492,0.9028345216710899,377.7857142857143,33.640323,-117.731437
1220011,4.597347004491837,2079.3928571428573,33.674367,-117.75591
1220013,0.5772978585392651,174.0,33.674367,-117.75591
1220030,3.6174957980632434,1224.5357142857142,33.503442,-117.658516
1220042,0.5905307645962988,131.28571428571428,33.503442,-117.658516
1220086,0.5725868409296481,194.8928571428572,33.499521,-117.658583
1221049,0.5120825238051805,199.92857142857144,33.457014,-117.653153
1221051,0.41591726763228487,93.14285714285714,33.459637,-117.657305
1221057,0.41251216831545556,90.5,33.458342,-117.655008
1221063,0.28793860772046836,66.64285714285714,33.44466,-117.630415
1221067,0.31065870901821396,69.67857142857143,33.445434,-117.631445
1221074,0.479409245411649,197.17857142857144,33.445303,-117.631557
1221197,0.3877987845818934,86.03571428571429,33.45478,-117.647864
1221198,0.509371628007296,200.8571428571429,33.454615,-117.648005
1221232,3.7190977649514423,1229.0,33.450411,-117.639897
1221233,3.5557899327783,1355.821428571429,33.450269,-117.640023
1221234,0.3557618136821073,77.14285714285714,33.450411,-117.639897
1221235,0.4898278098362905,195.1428571428572,33.450269,-117.640023
1221567,0.5431798757275014,210.3928571428572,33.465471,-117.667379
1221572,0.34902855510427094,120.92857142857144,33.440202,-117.624486
1221573,0.5776027294230278,256.2142857142857,33.440044,-117.624646
1221577,0.38985521760039554,170.03571428571428,33.437336,-117.619943
1221653,0.3262489345715231,70.67857142857143,33.43749,-117.619773
1221774,0.576569808469095,218.17857142857144,33.467211,-117.670554
1221786,4.248701937114563,1611.678571428571,33.57795,-117.671974
1221788,0.6629326393275335,191.92857142857144,33.57795,-117.671974
1221795,6.736764196429735,3340.714285714286,33.581647,-117.671917
1221796,1.574124250339855,835.7142857142857,33.581647,-117.671917
1221803,4.156324521475322,1501.7142857142858,33.582649,-117.671571
1221804,0.6640231555601618,171.92857142857142,33.582649,-117.671571
1221811,2.9985772607112753,1087.892857142857,33.579257,-117.671612
1221812,1.4367123331884768,518.2142857142857,33.579257,-117.671612
1221819,4.577288177134568,1795.392857142857,33.596833,-117.675263
1221820,0.7087337698551573,185.53571428571428,33.596833,-117.675263
1221827,4.3972202713958115,1751.857142857143,33.598386,-117.67737
1221828,0.7162848257755036,188.75,33.598386,-117.67737
1221835,4.348977160577842,1483.2142857142858,33.597417,-117.675477
1221836,0.7760852354008625,225.2142857142857,33.597417,-117.675477
1221843,4.046895617081105,1608.7857142857142,33.599766,-117.679969
1221844,1.2294104437279347,637.8214285714286,33.599766,-117.679969
1221851,4.404110847381323,1524.142857142857,33.589674,-117.671796
1221852,1.3905181867733571,580.2857142857143,33.589674,-117.671796
1221872,1.574124250339855,835.7142857142857,33.489176,-117.663917
1221957,0.41966356256606246,106.5,33.751759,-117.846535
1221985,6.736764196429735,3340.714285714286,33.548803,-117.672686
1221987,1.574124250339855,835.7142857142857,33.548803,-117.672686
1221994,3.4681822472972628,1363.642857142857,33.548807,-117.672993
1222000,4.084200719008187,1521.75,33.541593,-117.67419499999998
1222006,5.262022172150373,2149.3571428571427,33.541637,-117.6736
1222012,3.5155953951961574,1382.392857142857,33.521679,-117.666416
1222018,3.7559122135805705,1401.178571428571,33.558096,-117.672848
1222023,3.813363690509179,1569.0357142857142,33.560694,-117.672778
1222030,3.4829318717241993,1372.2857142857142,33.56069,-117.673104
1222032,1.0565705276904895,688.0,33.541593,-117.67419499999998
1222034,1.3064820129835943,542.1428571428571,33.541637,-117.6736
1222036,0.5999479313556372,140.89285714285714,33.558096,-117.672848
1222038,0.6948838476263307,214.07142857142856,33.558094,-117.673168
3026011,1.0714001549207772,723.1785714285714,38.673594,-121.710978
3026012,1.0000402513966045,702.7142857142857,38.673849,-121.71098100000002
3026021,1.3820336389853762,977.5714285714286,38.671116,-121.594404
3026023,1.8916142298542609,910.3571428571428,38.671399,-121.594364
3026051,5.70808397320048,2338.0,38.56903,-121.510354
3026052,4.24400013997485,1755.0,38.568938,-121.510129
3028071,1.185368816955012,408.9285714285714,38.673196,-121.637082
3028072,1.0778136220410002,745.8214285714286,38.673458,-121.637059
3030131,2.0828108971349573,1278.821428571429,38.617567,-121.513545
3053081,1.4349725228071437,908.6071428571428,38.465288,-121.496782
3085091,0.019770901524149304,45.785714285714285,38.850368,-121.942228
3410041,0.5051787459332159,199.6428571428572,39.153297,-122.142116
3410044,0.4748789570940637,227.8928571428572,39.153343,-122.141783
3410081,0.43529057434758184,220.03571428571428,39.7894,-122.203274
3410084,0.4405657490790176,182.2142857142857,39.789462,-122.203566
3413011,0.9741703418714455,367.5,38.281296,-121.457486
3413014,1.0834915401650285,411.4285714285714,38.281377,-121.457075
3413021,2.301635460824165,914.1428571428572,38.621979,-121.515937
3413031,2.4012280510812842,888.3214285714286,38.623219,-121.5162
3413041,2.5693647003993276,988.9285714285714,38.65481900000001,-121.532396
3413044,2.947306661864044,1228.7857142857142,38.654808,-121.532743
3415081,0.40419926382656085,201.67857142857144,38.850661,-121.942533
3415084,0.4047747846662408,180.78571428571428,38.850653,-121.942964
3420041,0.5818305187296858,247.2142857142857,38.674859000000005,-121.741734
3420042,0.49703526856821395,31.75,38.674859000000005,-121.741734
3420051,2.780223609947497,1169.7142857142858,38.718045,-121.79958
3420055,0.501631340991363,416.57142857142856,38.718045,-121.79958
3420058,1.0765339575521564,482.7142857142857,38.718045,-121.79958
3420059,0.3064466823277924,194.0,38.718045,-121.79958
10112310,0.905595320702183,505.0357142857143,37.541537,-121.269255
10112510,0.8700190052990906,374.1785714285714,37.541307,-121.269537
10115010,2.2604011659214227,834.75,38.008123,-121.35255399999998
10115110,2.5334740028541756,756.6785714285714,38.008051,-121.352851
10115210,2.341301318356904,719.4642857142857,37.956019000000005,-121.32125
10115310,2.425824822853771,935.7857142857144,37.956206,-121.321206
10119510,0.4780748784510545,186.07142857142856,37.646026,-121.343318
10119610,0.533722843586635,302.1428571428572,37.646027,-121.342908
10119710,3.209787529952606,851.2142857142857,37.772756,-121.324357
10120010,0.7716797932413823,308.7142857142857,37.397357,-121.138433
10120810,4.787285114629475,1294.25,37.769615,-121.328681
10120910,2.76879084174611,1432.607142857143,37.881845,-121.278639
10121010,2.8068814892129326,1431.2857142857142,37.873847,-121.27757
10121110,2.76284970673429,1378.821428571429,37.856388,-121.281686
10121210,2.905277122604536,1454.2857142857142,37.842148,-121.285119
10121310,2.9478356240417525,1457.75,37.867682,-121.278508
10121410,2.9044476214964767,1454.7857142857142,37.849242,-121.283441
10121510,2.7649848679285185,743.5714285714286,37.810852,-121.296147
10121610,2.569210714858188,1372.392857142857,37.81302,-121.29504
10121710,1.3317097869024115,397.25,37.768233,-121.33057700000002
10125010,1.279997256865759,484.07142857142856,38.204251,-121.41509
10125110,1.209436792163041,462.9285714285714,38.204151,-121.415398
10126910,0.9659420304799404,617.5714285714286,37.395680000000006,-121.136822
10127210,4.568526824790945,2390.928571428572,37.77554200000001,-121.319973
10127310,4.7754552786832285,1248.642857142857,37.77577,-121.320277
10131110,0.8167665460895991,248.03571428571428,37.956019000000005,-121.32125
10131210,0.8764773279614967,410.57142857142856,37.956206,-121.321206
10131310,0.4773446932689705,76.42857142857143,37.95719,-121.329529
10131410,0.4773446932689705,76.42857142857143,37.957353,-121.329364
10131510,0.11818903374250751,44.21428571428572,38.008051,-121.352851
10131610,0.11151272110481446,61.85714285714285,38.008123,-121.35255399999998
10132110,0.7718081233509105,509.8928571428572,37.24213100000001,-121.087735
10132210,1.0194246996766259,199.57142857142856,37.242106,-121.088078
10133010,1.1024439394761267,155.14285714285714,36.932792,-120.843356
10133110,1.1024439394761267,155.14285714285714,36.93260300000001,-120.84363999999998
10141410,2.73093555745071,1404.321428571429,37.823668,-121.290943
10143810,0.10473266567188462,23.178571428571427,36.861873,-120.781642
10143910,1.1024439394761267,155.14285714285714,36.861746,-120.782055
10146610,1.481602615430936,721.8,38.275332,-121.45555199999998
10146710,1.0857358725651267,475.8,38.275247,-121.455947
